Var1,Var2,mean_aa_dist
NP_3,NP_29,12.9531380753138
NP_4,NP_5,17.9606132562459
NP_4,NP_6,20.1816535837772
NP_4,NP_7,17.3843390804597
NP_4,NP_8,20.3704844006568
NP_4,NP_9,25.9146772767462
NP_4,NP_10,25.1061302681993
NP_4,NP_11,23.1082375478927
NP_4,NP_12,19.3359332238643
NP_4,NP_13,19.6703507220749
NP_4,NP_14,19.8503134796238
NP_4,NP_15,19.7876756066411
NP_4,NP_16,23.7344348659004
NP_4,NP_18,20.3995621237
NP_4,NP_19,18.6242017879949
NP_4,NP_20,18.3740421455939
NP_4,NP_21,19.6216475095785
NP_4,NP_22,18.1245210727969
NP_4,NP_23,24.1197318007663
NP_4,NP_24,18.1245210727969
NP_4,NP_25,20.1163793103448
NP_4,NP_26,18.6226053639847
NP_4,NP_27,5.23371647509579
NP_4,NP_28,29.1053639846743
NP_4,NP_29,26.1130268199234
NP_5,NP_6,3.15054038264935
NP_5,NP_7,1.17230538922154
NP_5,NP_8,3.10906757912747
NP_5,NP_9,8.66421004145552
NP_5,NP_10,12.0188023952096
NP_5,NP_11,9.73011120615911
NP_5,NP_12,2.43242087254061
NP_5,NP_13,3.89705204974666
NP_5,NP_14,2.90391943385957
NP_5,NP_15,2.52361942781104
NP_5,NP_16,9.71407185628742
NP_5,NP_18,3.15012831479898
NP_5,NP_19,1.36027944111776
NP_5,NP_20,1.11526946107784
NP_5,NP_21,2.3562874251497
NP_5,NP_22,0.865269461077845
NP_5,NP_23,6.84131736526946
NP_5,NP_24,0.865269461077845
NP_5,NP_25,3.85928143712574
NP_5,NP_26,1.3502994011976
NP_5,NP_27,14.8173652694611
NP_5,NP_28,16.8203592814371
NP_5,NP_29,10.8443113772455
NP_6,NP_7,3.52896341463414
NP_6,NP_8,0.68554006968641
NP_6,NP_9,10.1444652908068
NP_6,NP_10,11.8507317073171
NP_6,NP_11,9.59494773519162
NP_6,NP_12,3.90766550522648
NP_6,NP_13,3.45590994371482
NP_6,NP_14,4.59866962305987
NP_6,NP_15,2.01761517615176
NP_6,NP_16,9.54573170731707
NP_6,NP_18,4.63937282229965
NP_6,NP_19,2.85365853658537
NP_6,NP_20,2.60365853658537
NP_6,NP_21,1.85365853658537
NP_6,NP_22,2.35365853658537
NP_6,NP_23,8.35365853658537
NP_6,NP_24,2.35365853658537
NP_6,NP_25,2.40243902439024
